1,40,RMSE,SNN,known,0.4639194
1,40,CRPS,SNN,known,0.2306492
1,40,time,SNN,known,964.8938
1,50,RMSE,SNN,known,0.474238
1,50,CRPS,SNN,known,0.2353918
1,50,time,SNN,known,1146.42
1,10,RMSE,SNN,known,0.6212449
1,10,CRPS,SNN,known,0.3140348
1,10,time,SNN,known,554.0837
1,20,RMSE,SNN,known,0.5737179
1,20,CRPS,SNN,known,0.284623
1,20,time,SNN,known,664.5693
1,30,RMSE,SNN,known,0.5583528
1,30,CRPS,SNN,known,0.2750009
1,30,time,SNN,known,815.0831
1,40,RMSE,SNN,known,0.5569546
1,40,CRPS,SNN,known,0.2755144
1,40,time,SNN,known,990.1966
1,50,RMSE,SNN,known,0.5498166
1,50,CRPS,SNN,known,0.2708618
1,50,time,SNN,known,1167.598
1,10,RMSE,SNN,known,0.5613541
1,10,CRPS,SNN,known,0.2869398
1,10,time,SNN,known,581.9887
1,20,RMSE,SNN,known,0.5399449
1,20,CRPS,SNN,known,0.2742302
1,20,time,SNN,known,718.1117
1,30,RMSE,SNN,known,0.5275841
1,30,CRPS,SNN,known,0.2680154
1,30,time,SNN,known,878.1559
1,40,RMSE,SNN,known,0.5292085
1,40,CRPS,SNN,known,0.2684061
1,40,time,SNN,known,1070.728
1,50,RMSE,SNN,known,0.524882
1,50,CRPS,SNN,known,0.2653569
1,50,time,SNN,known,1250.856
1,10,RMSE,SNN,known,0.5325151
1,10,CRPS,SNN,known,0.2782077
1,10,time,SNN,known,582.7622
1,20,RMSE,SNN,known,0.5076362
1,20,CRPS,SNN,known,0.2610345
1,20,time,SNN,known,690.189
1,30,RMSE,SNN,known,0.4938816
1,30,CRPS,SNN,known,0.2537819
1,30,time,SNN,known,849.7158
1,40,RMSE,SNN,known,0.4824306
1,40,CRPS,SNN,known,0.2466904
1,40,time,SNN,known,1016.381
1,50,RMSE,SNN,known,0.4799116
1,50,CRPS,SNN,known,0.2451818
1,50,time,SNN,known,1210.733
1,10,RMSE,SNN,known,0.5948784
1,10,CRPS,SNN,known,0.3017212
1,10,time,SNN,known,530.2672
1,20,RMSE,SNN,known,0.5579467
1,20,CRPS,SNN,known,0.2774404
1,20,time,SNN,known,649.2448
1,30,RMSE,SNN,known,0.5615858
1,30,CRPS,SNN,known,0.2793228
1,30,time,SNN,known,779.655
1,40,RMSE,SNN,known,0.5499414
1,40,CRPS,SNN,known,0.2725331
1,40,time,SNN,known,960.1567
1,50,RMSE,SNN,known,0.5408347
1,50,CRPS,SNN,known,0.2657002
1,50,time,SNN,known,1128.434
1,10,RMSE,SNN_order_desc,known,0.6627556
1,10,CRPS,SNN_order_desc,known,0.3457714
1,10,time,SNN_order_desc,known,470.8313
1,20,RMSE,SNN_order_desc,known,0.6235406
1,20,CRPS,SNN_order_desc,known,0.3202465
1,20,time,SNN_order_desc,known,642.2723
1,30,RMSE,SNN_order_desc,known,0.6106535
1,30,CRPS,SNN_order_desc,known,0.312992
1,30,time,SNN_order_desc,known,759.4267
1,40,RMSE,SNN_order_desc,known,0.6153189
1,40,CRPS,SNN_order_desc,known,0.3134342
1,40,time,SNN_order_desc,known,908.8435
1,50,RMSE,SNN_order_desc,known,0.5980123
1,50,CRPS,SNN_order_desc,known,0.3038897
1,50,time,SNN_order_desc,known,1049.673
1,10,RMSE,SNN_order_desc,known,0.5516898
1,10,CRPS,SNN_order_desc,known,0.2737056
1,10,time,SNN_order_desc,known,420.1386
1,20,RMSE,SNN_order_desc,known,0.5349721
1,20,CRPS,SNN_order_desc,known,0.261192
1,20,time,SNN_order_desc,known,565.2547
1,30,RMSE,SNN_order_desc,known,0.5235643
1,30,CRPS,SNN_order_desc,known,0.2553074
1,30,time,SNN_order_desc,known,693.6481
1,40,RMSE,SNN_order_desc,known,0.5264995
1,40,CRPS,SNN_order_desc,known,0.2542081
1,40,time,SNN_order_desc,known,809.2807
1,50,RMSE,SNN_order_desc,known,0.5131568
1,50,CRPS,SNN_order_desc,known,0.2482473
1,50,time,SNN_order_desc,known,938.9724
1,10,RMSE,SNN_order_desc,known,0.5766146
1,10,CRPS,SNN_order_desc,known,0.3021176
1,10,time,SNN_order_desc,known,455.0373
1,20,RMSE,SNN_order_desc,known,0.5380663
1,20,CRPS,SNN_order_desc,known,0.2769879
1,20,time,SNN_order_desc,known,606.9255
1,30,RMSE,SNN_order_desc,known,0.5442756
1,30,CRPS,SNN_order_desc,known,0.2789721
1,30,time,SNN_order_desc,known,724.8669
1,40,RMSE,SNN_order_desc,known,0.5392508
1,40,CRPS,SNN_order_desc,known,0.2765159
1,40,time,SNN_order_desc,known,871.3228
1,50,RMSE,SNN_order_desc,known,0.53272
1,50,CRPS,SNN_order_desc,known,0.2712561
1,50,time,SNN_order_desc,known,1017.771
1,10,RMSE,SNN_order_desc,known,0.6206211
1,10,CRPS,SNN_order_desc,known,0.3115071
1,10,time,SNN_order_desc,known,440.5163
1,20,RMSE,SNN_order_desc,known,0.5929808
1,20,CRPS,SNN_order_desc,known,0.2934008
1,20,time,SNN_order_desc,known,599.9867
1,30,RMSE,SNN_order_desc,known,0.5726932
1,30,CRPS,SNN_order_desc,known,0.282607
1,30,time,SNN_order_desc,known,706.6372
1,40,RMSE,SNN_order_desc,known,0.5624157
1,40,CRPS,SNN_order_desc,known,0.2765044
1,40,time,SNN_order_desc,known,835.1494
1,50,RMSE,SNN_order_desc,known,0.5519519
1,50,CRPS,SNN_order_desc,known,0.2728084
1,50,time,SNN_order_desc,known,977.6855
1,10,RMSE,SNN_order_desc,known,0.5538994
1,10,CRPS,SNN_order_desc,known,0.284868
1,10,time,SNN_order_desc,known,430.1567
1,20,RMSE,SNN_order_desc,known,0.5279136
1,20,CRPS,SNN_order_desc,known,0.2671076
1,20,time,SNN_order_desc,known,587.3958
1,30,RMSE,SNN_order_desc,known,0.509004
1,30,CRPS,SNN_order_desc,known,0.256629
1,30,time,SNN_order_desc,known,708.7385
1,40,RMSE,SNN_order_desc,known,0.5072024
1,40,CRPS,SNN_order_desc,known,0.2562888
1,40,time,SNN_order_desc,known,830.5933
1,50,RMSE,SNN_order_desc,known,0.4901495
1,50,CRPS,SNN_order_desc,known,0.2481172
1,50,time,SNN_order_desc,known,974.1664
1,10,RMSE,SNN_order_desc,known,0.6213682
1,10,CRPS,SNN_order_desc,known,0.3198163
1,10,time,SNN_order_desc,known,459.6051
1,20,RMSE,SNN_order_desc,known,0.6189874
1,20,CRPS,SNN_order_desc,known,0.314649
1,20,time,SNN_order_desc,known,620.4605
1,30,RMSE,SNN_order_desc,known,0.5899789
1,30,CRPS,SNN_order_desc,known,0.299271
1,30,time,SNN_order_desc,known,742.9019
1,40,RMSE,SNN_order_desc,known,0.5890192
1,40,CRPS,SNN_order_desc,known,0.2995945
1,40,time,SNN_order_desc,known,883.9878
1,50,RMSE,SNN_order_desc,known,0.5896159
1,50,CRPS,SNN_order_desc,known,0.2966014
1,50,time,SNN_order_desc,known,1014.022
1,10,RMSE,SNN_order_desc,known,0.4939647
1,10,CRPS,SNN_order_desc,known,0.2508625
1,10,time,SNN_order_desc,known,436.6158
1,20,RMSE,SNN_order_desc,known,0.4731664
1,20,CRPS,SNN_order_desc,known,0.2385943
1,20,time,SNN_order_desc,known,590.9854
1,30,RMSE,SNN_order_desc,known,0.4617048
1,30,CRPS,SNN_order_desc,known,0.2318729
1,30,time,SNN_order_desc,known,696.2991
1,40,RMSE,SNN_order_desc,known,0.4716213
1,40,CRPS,SNN_order_desc,known,0.2357169
1,40,time,SNN_order_desc,known,837.6529
1,50,RMSE,SNN_order_desc,known,0.4728596
